timestamp_index,PM1.0 (ug/m3),PM2.5 (ug/m3),PM4.0 (ug/m3),PM10.0 (ug/m3),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,hour,day,dayofweek,month
2023-07-11 17:00:00,10.33,10.33,10.33,10.67,0.0,35.1,62.33,4.33,17.0,11.0,1.0,7.0
2023-07-11 18:00:00,8.5,9.25,9.5,9.5,0.0,34.55,63.75,4.0,18.0,11.0,1.0,7.0
2023-07-11 19:00:00,6.25,7.25,7.75,8.0,0.0,34.33,64.0,4.0,19.0,11.0,1.0,7.0
2023-07-11 20:00:00,5.0,6.25,6.75,7.25,0.0,34.15,65.0,4.0,20.0,11.0,1.0,7.0
2023-07-11 21:00:00,4.0,5.0,6.0,6.5,0.0,32.65,63.0,4.0,21.0,11.0,1.0,7.0
2023-07-11 22:00:00,4.0,5.0,5.75,6.0,0.0,32.22,67.75,4.0,22.0,11.0,1.0,7.0
2023-07-11 23:00:00,5.25,6.25,7.0,7.25,0.0,33.0,69.0,4.0,23.0,11.0,1.0,7.0
2023-07-12 00:00:00,5.0,6.0,7.0,7.75,0.0,33.05,68.0,4.0,0.0,12.0,2.0,7.0
2023-07-12 01:00:00,5.0,7.0,7.75,8.0,0.0,33.22,68.0,4.0,1.0,12.0,2.0,7.0
2023-07-12 02:00:00,5.0,7.0,7.5,8.0,0.0,33.3,68.0,4.0,2.0,12.0,2.0,7.0
2023-07-12 03:00:00,5.5,7.0,8.0,8.5,0.0,33.28,68.0,4.0,3.0,12.0,2.0,7.0
2023-07-12 04:00:00,6.0,7.25,8.25,9.0,0.0,33.25,68.0,4.0,4.0,12.0,2.0,7.0
2023-07-12 05:00:00,6.25,8.0,8.75,9.0,0.0,33.25,68.0,4.0,5.0,12.0,2.0,7.0
2023-07-12 06:00:00,7.0,8.25,9.25,9.25,0.0,33.35,68.0,4.0,6.0,12.0,2.0,7.0
2023-07-12 07:00:00,7.0,8.25,9.0,9.75,0.0,33.22,69.0,4.0,7.0,12.0,2.0,7.0
2023-07-12 08:00:00,7.75,9.0,9.75,9.75,0.0,32.5,71.0,4.0,8.0,12.0,2.0,7.0
2023-07-12 09:00:00,7.5,8.75,9.75,10.0,0.0,32.5,71.0,4.0,9.0,12.0,2.0,7.0
2023-07-12 10:00:00,7.0,8.25,9.0,9.25,0.0,33.12,69.5,4.0,10.0,12.0,2.0,7.0
2023-07-12 11:00:00,7.5,8.5,9.0,9.5,0.0,33.52,67.5,4.0,11.0,12.0,2.0,7.0
2023-07-12 12:00:00,7.25,8.25,9.0,9.25,0.0,34.02,65.75,4.0,12.0,12.0,2.0,7.0
2023-07-12 13:00:00,7.0,8.0,8.5,8.5,0.0,34.35,64.25,4.0,13.0,12.0,2.0,7.0
2023-07-12 14:00:00,6.5,7.5,8.25,8.25,0.0,34.35,64.0,4.0,14.0,12.0,2.0,7.0
2023-07-12 15:00:00,6.25,7.25,7.75,8.0,0.0,34.1,64.5,4.0,15.0,12.0,2.0,7.0
2023-07-12 16:00:00,7.0,8.25,9.0,9.25,0.0,35.02,62.5,4.0,16.0,12.0,2.0,7.0
2023-07-12 17:00:00,7.25,8.25,9.0,9.25,0.0,35.17,62.0,4.0,17.0,12.0,2.0,7.0
2023-07-12 18:00:00,7.0,8.0,8.75,9.0,0.0,34.65,63.25,4.0,18.0,12.0,2.0,7.0
2023-07-12 19:00:00,5.25,6.25,7.0,7.0,0.0,34.33,63.0,4.0,19.0,12.0,2.0,7.0
2023-07-12 20:00:00,5.0,6.0,7.0,7.25,0.0,34.12,64.0,4.0,20.0,12.0,2.0,7.0
2023-07-12 21:00:00,5.0,6.0,7.0,7.5,0.0,34.05,64.0,4.0,21.0,12.0,2.0,7.0
2023-07-12 22:00:00,5.25,6.25,7.25,7.5,0.0,34.02,64.0,4.0,22.0,12.0,2.0,7.0
2023-07-12 23:00:00,5.0,6.25,7.0,7.25,0.0,34.0,64.0,4.0,23.0,12.0,2.0,7.0
2023-07-13 00:00:00,5.0,6.75,7.25,7.75,0.0,33.88,64.75,4.0,0.0,13.0,3.0,7.0
2023-07-13 01:00:00,5.0,7.0,8.0,8.5,0.0,33.68,65.0,4.0,1.0,13.0,3.0,7.0
2023-07-13 02:00:00,5.5,7.0,7.75,8.25,0.0,33.7,65.25,4.0,2.0,13.0,3.0,7.0
2023-07-13 03:00:00,5.0,6.75,7.75,8.75,0.0,33.6,66.0,4.0,3.0,13.0,3.0,7.0
2023-07-13 04:00:00,5.0,6.75,8.0,8.75,0.0,33.58,66.0,4.0,4.0,13.0,3.0,7.0
2023-07-13 05:00:00,5.25,7.0,8.0,8.5,0.0,33.6,66.0,4.0,5.0,13.0,3.0,7.0
2023-07-13 06:00:00,6.75,8.25,8.75,9.0,0.0,33.62,66.0,4.0,6.0,13.0,3.0,7.0
2023-07-13 07:00:00,6.0,7.5,8.0,8.5,0.0,33.58,66.0,4.0,7.0,13.0,3.0,7.0
2023-07-13 08:00:00,7.25,8.5,9.25,9.5,0.0,32.42,70.0,4.0,8.0,13.0,3.0,7.0
2023-07-13 09:00:00,5.25,6.75,7.25,7.5,0.0,33.52,67.5,4.0,9.0,13.0,3.0,7.0
2023-07-13 10:00:00,6.5,7.5,7.5,7.75,0.0,34.4,65.0,4.0,10.0,13.0,3.0,7.0
2023-07-13 11:00:00,6.75,7.5,7.5,7.75,0.0,34.17,65.0,4.0,11.0,13.0,3.0,7.0
2023-07-13 12:00:00,5.75,6.0,6.75,6.75,0.0,34.92,62.75,4.0,12.0,13.0,3.0,7.0
2023-07-13 13:00:00,5.0,5.75,6.0,6.0,0.0,35.45,62.0,4.0,13.0,13.0,3.0,7.0
2023-07-13 14:00:00,4.75,5.5,5.75,6.25,0.0,35.33,62.25,4.0,14.0,13.0,3.0,7.0
2023-07-13 15:00:00,4.75,5.25,5.75,6.25,0.0,34.9,63.0,4.0,15.0,13.0,3.0,7.0
2023-07-13 16:00:00,4.75,5.5,5.75,6.25,0.0,35.4,62.0,4.0,16.0,13.0,3.0,7.0
2023-07-13 17:00:00,6.25,7.0,7.25,7.25,0.0,35.48,61.25,4.0,17.0,13.0,3.0,7.0
2023-07-13 18:00:00,5.25,6.0,6.5,7.0,0.0,35.0,62.75,4.0,18.0,13.0,3.0,7.0
2023-07-13 19:00:00,4.25,5.25,5.5,5.5,0.0,34.8,63.0,4.0,19.0,13.0,3.0,7.0
2023-07-13 20:00:00,4.5,5.25,6.25,6.25,0.0,34.5,63.75,4.0,20.0,13.0,3.0,7.0
2023-07-13 21:00:00,4.0,5.0,5.75,6.0,0.0,34.28,64.0,4.0,21.0,13.0,3.0,7.0
2023-07-13 22:00:00,3.0,5.0,5.5,6.0,0.0,34.15,64.75,4.0,22.0,13.0,3.0,7.0
2023-07-13 23:00:00,3.0,5.0,6.0,6.75,0.0,33.95,65.5,4.0,23.0,13.0,3.0,7.0
2023-07-14 00:00:00,3.0,5.0,7.0,7.25,0.0,33.85,66.0,4.0,0.0,14.0,4.0,7.0
2023-07-14 01:00:00,4.0,6.0,7.0,8.0,0.0,33.98,66.0,4.0,1.0,14.0,4.0,7.0
2023-07-14 02:00:00,4.0,5.5,6.5,7.25,0.0,34.02,65.25,4.0,2.0,14.0,4.0,7.0
2023-07-14 03:00:00,4.0,6.0,7.0,7.75,0.0,33.98,65.25,4.0,3.0,14.0,4.0,7.0
2023-07-14 04:00:00,4.75,6.5,7.25,7.75,0.0,34.02,65.5,4.0,4.0,14.0,4.0,7.0
2023-07-14 05:00:00,6.25,7.25,7.75,8.0,0.0,34.0,66.0,4.0,5.0,14.0,4.0,7.0
2023-07-14 06:00:00,7.5,8.75,9.75,9.75,0.0,34.02,65.25,4.0,6.0,14.0,4.0,7.0
2023-07-14 07:00:00,7.5,8.5,9.0,9.0,0.0,33.58,67.25,4.0,7.0,14.0,4.0,7.0
2023-07-14 08:00:00,7.0,7.75,8.0,8.25,0.0,33.48,67.0,4.0,8.0,14.0,4.0,7.0
2023-07-14 09:00:00,5.5,6.5,6.5,6.5,0.0,34.45,64.0,4.0,9.0,14.0,4.0,7.0
2023-07-14 10:00:00,7.0,8.0,8.25,8.5,0.0,35.35,61.0,4.0,10.0,14.0,4.0,7.0
2023-07-14 11:00:00,6.5,7.5,8.0,8.25,0.0,35.85,59.5,4.0,11.0,14.0,4.0,7.0
2023-07-14 12:00:00,5.0,6.0,6.25,6.5,0.0,36.22,58.75,4.0,12.0,14.0,4.0,7.0
2023-07-14 13:00:00,5.0,5.75,6.25,6.25,0.0,36.28,58.5,4.0,13.0,14.0,4.0,7.0
2023-07-14 14:00:00,4.5,5.25,5.25,5.5,0.0,36.25,58.5,4.0,14.0,14.0,4.0,7.0
2023-07-14 15:00:00,4.5,5.25,5.75,5.75,0.0,35.38,61.0,4.0,15.0,14.0,4.0,7.0
2023-07-14 16:00:00,4.25,5.0,5.5,5.75,0.0,35.72,59.0,4.0,16.0,14.0,4.0,7.0
2023-07-14 17:00:00,4.75,5.5,5.75,5.75,0.0,35.92,59.0,4.0,17.0,14.0,4.0,7.0
2023-07-14 18:00:00,6.25,6.5,7.0,7.25,0.0,35.35,60.75,4.25,18.0,14.0,4.0,7.0
2023-07-14 19:00:00,5.75,6.25,6.25,6.5,0.0,35.05,61.75,4.0,19.0,14.0,4.0,7.0
2023-07-14 20:00:00,6.5,7.25,7.5,7.5,0.0,34.85,62.0,4.0,20.0,14.0,4.0,7.0
2023-07-14 21:00:00,5.25,5.5,6.5,6.5,0.0,34.55,62.0,4.0,21.0,14.0,4.0,7.0
2023-07-14 22:00:00,4.0,4.25,5.0,5.0,0.0,34.3,62.75,4.0,22.0,14.0,4.0,7.0
2023-07-14 23:00:00,3.75,4.25,4.75,5.0,0.0,34.3,63.0,4.0,23.0,14.0,4.0,7.0
2023-07-15 00:00:00,3.0,4.25,5.25,5.5,0.0,34.3,63.5,4.0,0.0,15.0,5.0,7.0
2023-07-15 01:00:00,3.0,5.0,5.75,6.0,0.0,34.08,64.5,4.0,1.0,15.0,5.0,7.0
2023-07-15 02:00:00,3.0,5.0,6.75,7.25,0.0,34.02,65.0,4.0,2.0,15.0,5.0,7.0
2023-07-15 03:00:00,4.5,6.0,7.75,8.25,0.0,33.98,65.25,4.0,3.0,15.0,5.0,7.0
2023-07-15 04:00:00,4.25,5.75,7.0,7.0,0.0,33.9,66.0,4.0,4.0,15.0,5.0,7.0
2023-07-15 05:00:00,4.0,5.75,6.75,7.0,0.0,33.85,66.0,4.0,5.0,15.0,5.0,7.0
2023-07-15 06:00:00,5.0,6.5,7.75,8.25,0.0,33.92,65.75,4.0,6.0,15.0,5.0,7.0
2023-07-15 07:00:00,5.25,6.25,7.0,7.5,0.0,34.48,64.75,4.0,7.0,15.0,5.0,7.0
2023-07-15 08:00:00,5.75,6.75,7.5,7.5,0.0,35.72,62.25,4.0,8.0,15.0,5.0,7.0
2023-07-15 09:00:00,5.25,6.25,7.0,7.0,0.0,36.7,59.75,4.0,9.0,15.0,5.0,7.0
2023-07-15 10:00:00,6.0,6.75,6.75,6.75,0.0,37.52,57.25,4.0,10.0,15.0,5.0,7.0
2023-07-15 11:00:00,6.33,6.67,7.0,7.0,0.0,37.83,56.33,4.0,11.0,15.0,5.0,7.0
2023-07-15 12:00:00,6.5,6.75,7.0,7.0,0.0,38.78,54.25,4.25,12.0,15.0,5.0,7.0
2023-07-15 13:00:00,5.5,6.0,6.25,6.25,0.0,38.88,53.75,4.0,13.0,15.0,5.0,7.0
2023-07-15 14:00:00,5.5,5.75,6.0,6.0,0.0,38.9,53.0,4.0,14.0,15.0,5.0,7.0
2023-07-15 15:00:00,5.5,6.0,6.0,6.0,0.0,38.22,54.5,4.0,15.0,15.0,5.0,7.0
2023-07-15 16:00:00,7.75,8.25,8.25,8.25,0.0,37.88,54.5,4.0,16.0,15.0,5.0,7.0
2023-07-15 17:00:00,6.75,7.0,7.5,7.5,0.0,37.33,55.5,4.0,17.0,15.0,5.0,7.0
2023-07-15 18:00:00,5.75,6.25,6.5,6.75,0.0,36.33,56.75,4.0,18.0,15.0,5.0,7.0
2023-07-15 19:00:00,5.5,6.5,6.75,7.25,0.0,35.65,60.75,4.0,19.0,15.0,5.0,7.0
2023-07-15 20:00:00,5.0,5.75,5.75,6.0,0.0,35.33,61.5,4.0,20.0,15.0,5.0,7.0
2023-07-15 21:00:00,4.25,4.5,5.0,5.25,0.0,34.95,60.75,4.0,21.0,15.0,5.0,7.0
2023-07-15 22:00:00,4.0,4.0,4.5,5.0,0.0,34.72,60.75,4.0,22.0,15.0,5.0,7.0
2023-07-15 23:00:00,4.0,5.0,5.0,5.0,0.0,34.55,62.25,4.0,23.0,15.0,5.0,7.0
2023-07-16 00:00:00,4.5,5.25,5.25,5.25,0.0,34.22,63.0,4.0,0.0,16.0,6.0,7.0
2023-07-16 01:00:00,4.25,4.5,5.0,5.25,0.0,34.18,63.75,4.0,1.0,16.0,6.0,7.0
2023-07-16 02:00:00,3.0,4.0,4.5,5.0,0.0,34.18,63.0,4.0,2.0,16.0,6.0,7.0
2023-07-16 03:00:00,3.0,4.25,5.0,5.25,0.0,34.1,63.25,4.0,3.0,16.0,6.0,7.0
2023-07-16 04:00:00,4.0,5.0,6.0,6.5,0.0,34.12,64.0,4.0,4.0,16.0,6.0,7.0
2023-07-16 05:00:00,4.5,6.25,7.5,8.0,0.0,34.08,63.25,4.0,5.0,16.0,6.0,7.0
2023-07-16 06:00:00,6.0,7.0,7.75,8.25,0.0,34.25,63.25,4.0,6.0,16.0,6.0,7.0
2023-07-16 07:00:00,5.75,7.0,7.75,7.75,0.0,34.8,63.0,4.0,7.0,16.0,6.0,7.0
2023-07-16 08:00:00,8.5,10.0,10.75,11.25,0.0,35.72,61.75,4.0,8.0,16.0,6.0,7.0
2023-07-16 09:00:00,8.0,9.0,9.75,10.25,0.0,36.62,59.5,4.0,9.0,16.0,6.0,7.0
2023-07-16 10:00:00,7.75,8.75,9.25,9.5,0.0,36.88,58.75,4.0,10.0,16.0,6.0,7.0
2023-07-16 11:00:00,6.0,7.25,7.75,8.25,0.0,37.6,56.5,4.0,11.0,16.0,6.0,7.0
2023-07-16 12:00:00,6.0,7.0,7.25,7.75,0.0,38.3,55.0,4.0,12.0,16.0,6.0,7.0
2023-07-16 13:00:00,5.75,7.0,7.25,7.5,0.0,38.7,54.0,4.0,13.0,16.0,6.0,7.0
2023-07-16 14:00:00,6.25,7.25,7.25,7.5,0.0,38.7,53.0,4.0,14.0,16.0,6.0,7.0
2023-07-16 15:00:00,5.75,6.25,7.0,7.0,0.0,38.4,53.5,4.0,15.0,16.0,6.0,7.0
2023-07-16 16:00:00,6.75,7.75,8.0,8.25,0.0,37.3,56.75,4.0,16.0,16.0,6.0,7.0
2023-07-16 17:00:00,15.5,16.75,16.75,16.75,0.0,36.62,58.5,4.0,17.0,16.0,6.0,7.0
2023-07-16 18:00:00,6.75,7.75,8.5,8.75,0.0,35.98,60.0,4.0,18.0,16.0,6.0,7.0
2023-07-16 19:00:00,7.0,8.0,8.0,8.25,0.0,35.9,60.75,4.0,19.0,16.0,6.0,7.0
2023-07-16 20:00:00,6.0,6.75,7.25,7.25,0.0,35.48,62.5,4.0,20.0,16.0,6.0,7.0
2023-07-16 21:00:00,5.0,6.0,6.5,6.75,0.0,35.12,61.5,4.0,21.0,16.0,6.0,7.0
2023-07-16 22:00:00,5.0,6.0,6.5,6.75,0.0,34.72,62.5,4.0,22.0,16.0,6.0,7.0
2023-07-16 23:00:00,4.75,6.0,7.25,7.5,0.0,34.75,62.0,4.0,23.0,16.0,6.0,7.0
2023-07-17 00:00:00,4.25,6.25,7.5,7.75,0.0,34.83,62.5,4.0,0.0,17.0,0.0,7.0
2023-07-17 01:00:00,4.0,6.0,8.0,8.25,0.0,34.6,64.0,4.0,1.0,17.0,0.0,7.0
2023-07-17 02:00:00,4.75,6.25,7.75,8.5,0.0,34.52,64.75,4.0,2.0,17.0,0.0,7.0
2023-07-17 03:00:00,5.0,7.0,8.0,8.75,0.0,34.55,65.0,4.0,3.0,17.0,0.0,7.0
2023-07-17 04:00:00,5.0,7.0,8.0,9.0,0.0,34.42,65.0,4.0,4.0,17.0,0.0,7.0
2023-07-17 05:00:00,6.0,7.75,9.0,9.25,0.0,34.48,65.0,4.0,5.0,17.0,0.0,7.0
2023-07-17 06:00:00,8.0,10.5,12.25,13.0,0.0,34.65,64.0,4.0,6.0,17.0,0.0,7.0
2023-07-17 07:00:00,9.25,11.75,12.75,13.5,0.0,34.85,64.0,4.0,7.0,17.0,0.0,7.0
2023-07-17 08:00:00,9.5,12.5,14.5,15.5,0.0,34.2,66.5,4.0,8.0,17.0,0.0,7.0
2023-07-17 09:00:00,8.25,9.5,10.25,10.25,0.0,35.05,64.0,4.0,9.0,17.0,0.0,7.0
2023-07-17 10:00:00,9.0,9.75,9.75,10.0,0.0,35.78,62.5,4.0,10.0,17.0,0.0,7.0
2023-07-17 11:00:00,8.25,9.0,9.0,9.0,0.0,36.2,60.75,4.0,11.0,17.0,0.0,7.0
2023-07-17 12:00:00,8.5,9.0,9.25,9.25,0.0,36.22,61.0,4.0,12.0,17.0,0.0,7.0
2023-07-17 13:00:00,8.0,8.25,8.5,8.75,0.0,35.92,62.25,4.0,13.0,17.0,0.0,7.0
2023-07-17 14:00:00,7.25,7.75,8.0,8.0,0.0,35.7,61.75,4.0,14.0,17.0,0.0,7.0
2023-07-17 15:00:00,8.75,9.75,10.0,10.0,0.0,35.48,60.25,4.0,15.0,17.0,0.0,7.0
2023-07-17 16:00:00,13.25,14.5,15.0,15.25,0.0,35.08,61.0,4.0,16.0,17.0,0.0,7.0
2023-07-17 17:00:00,11.5,12.75,12.75,12.75,0.0,34.62,61.25,4.0,17.0,17.0,0.0,7.0
2023-07-17 18:00:00,8.0,9.25,9.75,10.25,0.0,33.8,66.75,4.0,18.0,17.0,0.0,7.0
2023-07-17 19:00:00,6.25,7.25,8.25,8.25,0.0,33.22,68.75,4.0,19.0,17.0,0.0,7.0
2023-07-17 20:00:00,5.5,7.0,8.0,8.75,0.0,32.92,69.25,4.0,20.0,17.0,0.0,7.0
2023-07-17 21:00:00,5.25,7.0,8.75,9.25,0.0,32.75,70.0,4.0,21.0,17.0,0.0,7.0
2023-07-17 22:00:00,5.0,7.5,9.0,9.75,0.0,32.42,71.0,4.0,22.0,17.0,0.0,7.0
2023-07-17 23:00:00,5.25,8.0,9.25,10.0,0.0,32.4,71.75,4.0,23.0,17.0,0.0,7.0
2023-07-18 00:00:00,6.75,8.75,10.0,10.75,0.0,32.5,71.0,4.0,0.0,18.0,1.0,7.0
2023-07-18 01:00:00,7.0,8.75,9.5,10.0,0.0,32.5,70.75,4.0,1.0,18.0,1.0,7.0
2023-07-18 02:00:00,7.75,9.0,10.0,11.0,0.0,32.42,71.5,4.0,2.0,18.0,1.0,7.0
2023-07-18 03:00:00,8.0,9.0,10.0,10.0,0.0,32.4,71.0,4.0,3.0,18.0,1.0,7.0
2023-07-18 04:00:00,8.0,9.25,9.75,10.0,0.0,32.4,69.5,4.0,4.0,18.0,1.0,7.0
2023-07-18 05:00:00,7.5,8.75,9.5,10.0,0.0,32.28,70.0,4.0,5.0,18.0,1.0,7.0
2023-07-18 06:00:00,7.25,8.25,9.25,9.5,0.0,32.3,69.75,4.0,6.0,18.0,1.0,7.0
2023-07-18 07:00:00,8.75,10.75,11.0,12.0,0.0,32.83,68.5,4.0,7.0,18.0,1.0,7.0
2023-07-18 08:00:00,9.0,10.5,11.5,12.25,0.0,33.3,66.75,4.0,8.0,18.0,1.0,7.0
2023-07-18 09:00:00,7.75,9.0,9.75,10.5,0.0,34.2,64.0,4.0,9.0,18.0,1.0,7.0
2023-07-18 10:00:00,8.0,9.75,10.5,11.0,0.0,34.83,62.5,4.0,10.0,18.0,1.0,7.0
2023-07-18 11:00:00,8.0,9.25,9.75,10.5,0.0,35.12,61.75,4.0,11.0,18.0,1.0,7.0
2023-07-18 12:00:00,7.0,8.5,9.0,9.75,0.0,35.48,61.0,4.0,12.0,18.0,1.0,7.0
2023-07-18 13:00:00,6.5,8.0,9.0,9.25,0.0,36.0,59.0,4.0,13.0,18.0,1.0,7.0
2023-07-18 14:00:00,8.25,9.25,10.0,10.25,0.0,35.98,58.5,4.0,14.0,18.0,1.0,7.0
2023-07-18 15:00:00,6.25,7.25,8.25,8.75,0.0,35.8,58.25,4.0,15.0,18.0,1.0,7.0
2023-07-18 16:00:00,6.25,7.75,8.75,9.25,0.0,36.28,58.5,4.0,16.0,18.0,1.0,7.0
2023-07-18 17:00:00,10.5,12.0,12.75,12.75,0.0,35.83,59.5,4.0,17.0,18.0,1.0,7.0
2023-07-18 18:00:00,7.5,8.75,9.75,10.5,0.0,35.35,61.25,4.0,18.0,18.0,1.0,7.0
2023-07-18 19:00:00,6.25,8.5,10.25,11.25,0.0,35.02,62.5,4.0,19.0,18.0,1.0,7.0
2023-07-18 20:00:00,5.5,8.0,10.5,11.5,0.0,34.9,63.25,4.0,20.0,18.0,1.0,7.0
2023-07-18 21:00:00,5.25,8.5,10.5,11.75,0.0,34.92,63.25,4.0,21.0,18.0,1.0,7.0
2023-07-18 22:00:00,5.5,8.5,11.0,12.0,0.0,35.0,62.25,4.0,22.0,18.0,1.0,7.0
2023-07-18 23:00:00,5.25,8.25,9.5,10.5,0.0,35.02,61.5,4.0,23.0,18.0,1.0,7.0
2023-07-19 00:00:00,4.0,6.25,7.5,7.5,0.0,35.12,57.5,4.0,0.0,19.0,2.0,7.0
2023-07-19 01:00:00,5.33,8.33,10.67,11.67,0.0,35.13,57.0,4.0,1.0,19.0,2.0,7.0
2023-07-19 02:00:00,5.0,6.75,7.75,8.25,0.0,34.67,58.5,4.5,2.0,19.0,2.0,7.0
2023-07-19 03:00:00,5.0,6.5,8.0,8.25,0.0,34.72,59.25,4.0,3.0,19.0,2.0,7.0
2023-07-19 04:00:00,5.0,6.25,7.25,7.5,0.0,34.68,58.75,4.0,4.0,19.0,2.0,7.0
2023-07-19 05:00:00,5.0,6.75,7.0,7.75,0.0,34.55,59.5,4.0,5.0,19.0,2.0,7.0
2023-07-19 06:00:00,6.0,8.5,10.0,11.25,0.0,34.58,59.75,4.0,6.0,19.0,2.0,7.0
2023-07-19 07:00:00,5.75,7.0,8.0,8.0,0.0,34.95,59.5,4.0,7.0,19.0,2.0,7.0
2023-07-19 08:00:00,6.75,8.25,8.75,9.5,0.0,34.2,62.25,4.0,8.0,19.0,2.0,7.0
2023-07-19 09:00:00,9.0,10.25,11.25,11.75,0.0,34.38,62.25,4.0,9.0,19.0,2.0,7.0
2023-07-19 10:00:00,9.25,11.0,11.5,12.0,0.0,34.83,59.5,4.0,10.0,19.0,2.0,7.0
2023-07-19 11:00:00,11.25,13.25,14.0,14.5,0.0,35.35,59.0,4.0,11.0,19.0,2.0,7.0
2023-07-19 12:00:00,5.75,7.75,8.5,9.0,0.0,35.7,58.0,4.0,12.0,19.0,2.0,7.0
2023-07-19 13:00:00,5.25,7.25,8.75,9.0,0.0,36.0,58.0,4.0,13.0,19.0,2.0,7.0
2023-07-19 14:00:00,5.25,7.75,9.25,10.0,0.0,35.67,59.0,4.0,14.0,19.0,2.0,7.0
2023-07-19 15:00:00,6.0,8.25,9.5,10.25,0.0,35.1,61.25,4.0,15.0,19.0,2.0,7.0
2023-07-19 16:00:00,6.0,8.25,9.75,10.0,0.0,35.67,60.25,4.0,16.0,19.0,2.0,7.0
2023-07-19 17:00:00,7.75,9.75,11.25,12.0,0.0,35.78,59.75,4.0,17.0,19.0,2.0,7.0
2023-07-19 18:00:00,6.0,8.5,10.0,10.75,0.0,35.33,60.5,4.0,18.0,19.0,2.0,7.0
2023-07-19 19:00:00,5.75,7.75,9.5,10.5,0.0,35.3,60.0,4.0,19.0,19.0,2.0,7.0
2023-07-19 20:00:00,5.0,8.5,10.75,11.75,0.0,35.2,61.25,4.0,20.0,19.0,2.0,7.0
2023-07-19 21:00:00,5.0,8.25,10.75,11.75,0.0,35.02,62.25,4.0,21.0,19.0,2.0,7.0
2023-07-19 22:00:00,5.0,8.0,10.5,11.5,0.0,34.88,62.75,4.0,22.0,19.0,2.0,7.0
2023-07-19 23:00:00,4.75,7.25,9.5,10.5,0.0,34.9,62.25,4.0,23.0,19.0,2.0,7.0
2023-07-20 00:00:00,4.0,6.0,7.25,8.0,0.0,35.0,58.75,4.0,0.0,20.0,3.0,7.0
2023-07-20 01:00:00,4.25,6.0,7.25,8.25,0.0,34.83,58.0,4.0,1.0,20.0,3.0,7.0
2023-07-20 02:00:00,4.0,5.25,6.5,7.25,0.0,34.7,58.25,4.0,2.0,20.0,3.0,7.0
2023-07-20 03:00:00,4.0,6.0,7.25,7.75,0.0,34.7,58.75,4.0,3.0,20.0,3.0,7.0
2023-07-20 04:00:00,4.75,6.0,7.25,7.5,0.0,34.62,58.5,4.0,4.0,20.0,3.0,7.0
2023-07-20 05:00:00,5.25,6.25,7.0,7.75,0.0,34.5,58.75,4.0,5.0,20.0,3.0,7.0
2023-07-20 06:00:00,9.25,10.75,11.75,12.0,0.0,34.65,57.75,4.0,6.0,20.0,3.0,7.0
2023-07-20 07:00:00,8.67,11.67,13.67,15.0,0.0,34.87,58.0,4.0,7.0,20.0,3.0,7.0
2023-07-20 08:00:00,7.25,8.75,9.5,10.0,0.0,34.25,62.0,4.25,8.0,20.0,3.0,7.0
2023-07-20 09:00:00,6.0,7.5,8.25,8.5,0.0,35.25,59.0,4.0,9.0,20.0,3.0,7.0
2023-07-20 10:00:00,5.5,7.0,7.75,8.5,0.0,36.0,58.0,4.0,10.0,20.0,3.0,7.0
2023-07-20 11:00:00,5.5,6.5,7.25,8.0,0.0,36.25,56.5,4.0,11.0,20.0,3.0,7.0
2023-07-20 12:00:00,5.0,6.75,7.75,8.0,0.0,36.48,56.0,4.0,12.0,20.0,3.0,7.0
2023-07-20 13:00:00,6.0,7.75,8.5,9.25,0.0,35.98,57.25,4.25,13.0,20.0,3.0,7.0
2023-07-20 14:00:00,6.5,8.0,8.75,9.25,0.0,35.3,61.0,4.0,14.0,20.0,3.0,7.0
2023-07-20 15:00:00,6.0,7.75,8.75,9.25,0.0,34.98,62.25,4.0,15.0,20.0,3.0,7.0
2023-07-20 16:00:00,6.5,8.0,9.0,9.5,0.0,35.95,60.25,4.0,16.0,20.0,3.0,7.0
2023-07-20 17:00:00,6.25,8.5,10.0,11.0,0.0,35.65,61.25,4.0,17.0,20.0,3.0,7.0
2023-07-20 18:00:00,6.25,8.75,10.5,11.5,0.0,35.2,62.0,4.0,18.0,20.0,3.0,7.0
2023-07-20 19:00:00,5.75,8.75,10.75,11.75,0.0,35.02,62.25,4.0,19.0,20.0,3.0,7.0
2023-07-20 20:00:00,6.0,8.75,10.5,11.25,0.0,35.18,62.0,4.0,20.0,20.0,3.0,7.0
2023-07-20 21:00:00,6.0,9.25,12.25,13.25,0.0,35.18,62.0,4.0,21.0,20.0,3.0,7.0
2023-07-20 22:00:00,6.0,9.25,12.0,13.75,0.0,35.25,62.0,4.0,22.0,20.0,3.0,7.0
2023-07-20 23:00:00,5.0,7.25,9.25,10.0,0.0,35.42,60.25,4.0,23.0,20.0,3.0,7.0
2023-07-21 00:00:00,4.75,6.25,8.0,8.25,0.0,35.45,59.25,4.0,0.0,21.0,4.0,7.0
2023-07-21 01:00:00,4.25,6.0,7.0,7.5,0.0,35.38,58.5,4.0,1.0,21.0,4.0,7.0
2023-07-21 02:00:00,4.75,6.0,7.0,8.0,0.0,35.28,59.0,4.0,2.0,21.0,4.0,7.0
2023-07-21 03:00:00,5.0,6.5,7.75,8.0,0.0,35.08,60.0,4.0,3.0,21.0,4.0,7.0
