Unnamed: 0,Timestamp (UTC),PM2.5 (ug/m3),Temperature (Celsius),Relative Humidity (%)
1627,7/4/2023 19:00,6.5,29.55,71.0
1628,7/4/2023 20:00,7.0,29.15,72.5
1629,7/4/2023 21:00,7.5,29.0,73.75
1630,7/4/2023 22:00,8.25,28.9,75.0
1631,7/4/2023 23:00,7.25,28.8,74.0
1632,7/5/2023 0:00,7.25,28.8,73.5
1633,7/5/2023 1:00,7.666666667,29.46666667,71.66666667
1634,7/5/2023 2:00,14.0,30.775,67.25
1635,7/5/2023 3:00,6.0,32.575,62.25
1636,7/5/2023 4:00,5.0,33.95,57.0
1637,7/5/2023 5:00,5.25,34.725,55.0
1638,7/5/2023 6:00,4.5,35.6,51.75
1639,7/5/2023 7:00,4.5,37.05,48.25
1640,7/5/2023 8:00,4.5,36.675,49.75
1641,7/5/2023 9:00,4.25,37.0,49.75
1642,7/5/2023 10:00,5.0,35.8,52.0
1643,7/5/2023 11:00,5.25,35.625,53.0
1644,7/5/2023 12:00,6.666666667,33.06666667,58.33333333
1645,7/5/2023 13:00,6.25,31.675,62.5
1646,7/5/2023 14:00,5.0,30.825,65.5
1647,7/5/2023 15:00,5.0,30.225,68.25
1648,7/5/2023 16:00,5.0,30.025,69.5
1649,7/5/2023 17:00,5.75,30.0,70.0
1650,7/5/2023 18:00,6.0,29.75,70.75
1651,7/5/2023 19:00,5.75,29.65,71.5
1652,7/5/2023 20:00,5.25,29.7,71.25
1653,7/5/2023 21:00,5.25,29.7,71.25
1654,7/5/2023 22:00,5.0,29.85,68.25
1655,7/5/2023 23:00,4.0,29.725,69.0
1656,7/6/2023 0:00,4.25,29.5,71.0
1657,7/6/2023 1:00,20.25,29.675,72.5
1658,7/6/2023 2:00,13.0,30.575,69.75
1659,7/6/2023 3:00,6.0,31.75,66.25
1660,7/6/2023 4:00,4.5,33.575,59.75
1661,7/6/2023 5:00,4.25,34.675,56.0
1662,7/6/2023 6:00,4.0,35.7,53.0
1663,7/6/2023 7:00,5.0,36.325,51.75
1664,7/6/2023 8:00,4.0,37.4,48.0
1665,7/6/2023 9:00,4.0,37.625,47.75
1666,7/6/2023 10:00,4.666666667,35.8,52.0
1667,7/6/2023 11:00,5.5,34.4,56.5
1668,7/6/2023 12:00,5.75,33.5,57.75
1669,7/6/2023 13:00,8.75,32.85,58.5
1670,7/6/2023 14:00,9.25,32.1,60.75
1671,7/6/2023 15:00,8.5,31.3,65.5
1672,7/6/2023 16:00,8.0,30.6,69.0
1673,7/6/2023 17:00,7.75,30.1,70.75
1674,7/6/2023 18:00,6.25,29.9,71.25
1675,7/6/2023 19:00,5.0,29.75,71.0
1676,7/6/2023 20:00,4.75,29.5,71.25
1677,7/6/2023 21:00,4.25,29.4,72.0
1678,7/6/2023 22:00,4.75,29.125,73.0
1679,7/6/2023 23:00,8.5,28.9,73.5
1680,7/7/2023 0:00,8.0,28.75,74.75
1681,7/7/2023 1:00,,,
1682,7/7/2023 2:00,6.5,30.575,71.0
1683,7/7/2023 3:00,6.0,32.15,66.5
1684,7/7/2023 4:00,3.25,33.775,60.5
1685,7/7/2023 5:00,2.25,35.375,55.5
1686,7/7/2023 6:00,1.75,36.6,51.5
1687,7/7/2023 7:00,2.0,37.425,50.0
1688,7/7/2023 8:00,2.0,37.625,49.75
1689,7/7/2023 9:00,1.5,37.875,46.75
1690,7/7/2023 10:00,1.25,38.75,44.25
1691,7/7/2023 11:00,2.0,38.5,44.75
1692,7/7/2023 12:00,2.5,35.05,49.0
1693,7/7/2023 13:00,5.25,33.55,53.5
1694,7/7/2023 14:00,5.25,32.475,57.75
1695,7/7/2023 15:00,4.5,31.675,60.25
1696,7/7/2023 16:00,4.0,30.875,63.25
1697,7/7/2023 17:00,4.0,30.35,66.25
1698,7/7/2023 18:00,4.0,29.875,69.25
1699,7/7/2023 19:00,4.0,29.75,70.75
1700,7/7/2023 20:00,4.75,29.525,72.5
1701,7/7/2023 21:00,4.75,29.35,73.5
1702,7/7/2023 22:00,5.0,29.175,74.0
1703,7/7/2023 23:00,5.25,29.0,75.0
1704,7/8/2023 0:00,,,
1705,7/8/2023 1:00,8.5,29.475,74.0
1706,7/8/2023 2:00,6.75,30.55,71.25
1707,7/8/2023 3:00,5.5,32.025,66.5
1708,7/8/2023 4:00,4.75,33.925,61.0
1709,7/8/2023 5:00,4.0,35.65,55.5
1710,7/8/2023 6:00,4.0,36.83333333,52.0
1711,7/8/2023 7:00,3.75,38.05,49.25
1712,7/8/2023 8:00,4.5,39.075,46.25
1713,7/8/2023 9:00,3.25,39.675,45.0
1714,7/8/2023 10:00,3.25,41.4,41.75
1715,7/8/2023 11:00,4.0,40.55,43.0
1716,7/8/2023 12:00,5.666666667,36.73333333,50.0
1717,7/8/2023 13:00,5.25,35.025,55.0
1718,7/8/2023 14:00,6.5,33.95,58.0
1719,7/8/2023 15:00,6.0,32.95,60.0
1720,7/8/2023 16:00,5.75,31.975,62.5
1721,7/8/2023 17:00,6.0,31.075,65.75
1722,7/8/2023 18:00,6.0,30.4,68.25
1723,7/8/2023 19:00,6.0,30.025,70.0
1724,7/8/2023 20:00,6.0,29.75,71.25
1725,7/8/2023 21:00,6.25,29.275,73.25
1726,7/8/2023 22:00,6.25,28.975,75.0
1727,7/8/2023 23:00,7.75,28.925,75.5
1728,7/9/2023 0:00,7.0,28.775,76.0
1729,7/9/2023 1:00,8.0,29.45,74.5
1730,7/9/2023 2:00,9.25,31.125,69.5
1731,7/9/2023 3:00,7.25,32.825,64.75
1732,7/9/2023 4:00,6.0,34.9,58.5
1733,7/9/2023 5:00,5.25,36.2,54.25
1734,7/9/2023 6:00,5.0,37.875,51.25
1735,7/9/2023 7:00,7.0,38.8,54.75
1736,7/9/2023 8:00,6.25,39.525,54.0
1737,7/9/2023 9:00,6.0,40.56666667,53.0
1738,7/9/2023 10:00,5.75,40.825,52.25
1739,7/9/2023 11:00,6.25,40.375,53.0
1740,7/9/2023 12:00,7.5,35.975,63.0
1741,7/9/2023 13:00,9.25,34.5,66.0
1742,7/9/2023 14:00,13.25,33.2,69.5
1743,7/9/2023 15:00,11.5,32.475,71.25
1744,7/9/2023 16:00,11.0,31.875,69.5
1745,7/9/2023 17:00,10.0,30.975,69.0
1746,7/9/2023 18:00,10.0,30.25,70.75
1747,7/9/2023 19:00,8.5,29.7,72.5
1748,7/9/2023 20:00,8.0,29.525,73.5
1749,7/9/2023 21:00,7.0,29.5,74.0
1750,7/9/2023 22:00,6.75,29.5,74.75
1751,7/9/2023 23:00,7.0,29.2,76.0
1752,7/10/2023 0:00,7.0,29.35,75.0
1753,7/10/2023 1:00,7.666666667,29.6,74.66666667
1754,7/10/2023 2:00,9.5,30.05,73.5
1755,7/10/2023 3:00,8.75,31.2,70.75
1756,7/10/2023 4:00,,,
1757,7/10/2023 5:00,9.0,34.4,61.75
1758,7/10/2023 6:00,9.25,35.925,58.5
1759,7/10/2023 7:00,11.25,37.55,54.25
1760,7/10/2023 8:00,12.0,38.1,52.0
1761,7/10/2023 9:00,20.0,37.1,54.66666667
1762,7/10/2023 10:00,,,
1763,7/10/2023 11:00,,,
1764,7/10/2023 12:00,,,
1765,7/10/2023 13:00,,,
1766,7/10/2023 14:00,15.75,31.4,71.5
1767,7/10/2023 15:00,10.0,31.25,70.0
1768,7/10/2023 16:00,,,
1769,7/10/2023 17:00,6.75,30.3,72.75
1770,7/10/2023 18:00,2.0,29.375,69.25
1771,7/10/2023 19:00,3.0,28.825,73.25
1772,7/10/2023 20:00,3.0,28.66666667,73.0
1773,7/10/2023 21:00,3.0,28.575,73.0
1774,7/10/2023 22:00,2.0,28.975,71.25
1775,7/10/2023 23:00,2.25,29.1,72.0
1776,7/11/2023 0:00,3.5,29.15,72.25
1777,7/11/2023 1:00,11.25,29.325,72.0
1778,7/11/2023 2:00,24.66666667,29.43333333,72.33333333
1779,7/11/2023 3:00,27.0,29.73333333,76.33333333
1780,7/11/2023 4:00,13.25,31.525,71.5
1781,7/11/2023 5:00,10.25,33.3,66.25
1782,7/11/2023 6:00,9.25,35.375,60.0
1783,7/11/2023 7:00,8.75,36.95,54.25
1784,7/11/2023 8:00,11.0,37.1,55.0
1785,7/11/2023 9:00,7.75,30.525,71.5
1786,7/11/2023 10:00,9.25,29.45,75.75
1787,7/11/2023 11:00,8.333333333,29.43333333,76.66666667
1788,7/11/2023 12:00,9.0,29.275,77.25
1789,7/11/2023 13:00,6.0,29.0,77.33333333
1790,7/11/2023 14:00,8.0,28.8,78.75
1791,7/11/2023 15:00,9.0,29.025,77.5
1792,7/11/2023 16:00,9.25,28.975,77.0
1793,7/11/2023 17:00,8.75,28.675,78.0
1794,7/11/2023 18:00,7.5,28.75,78.5
1795,7/11/2023 19:00,7.0,28.675,79.0
1796,7/11/2023 20:00,7.75,28.525,79.0
1797,7/11/2023 21:00,8.0,28.475,79.5
1798,7/11/2023 22:00,8.25,28.425,79.75
1799,7/11/2023 23:00,8.0,28.66666667,79.0
1800,7/12/2023 0:00,8.25,28.6,79.0
1801,7/12/2023 1:00,8.0,28.85,78.75
1802,7/12/2023 2:00,8.0,30.0,75.75
1803,7/12/2023 3:00,7.75,31.3,71.5
1804,7/12/2023 4:00,6.75,32.9,67.0
1805,7/12/2023 5:00,7.0,34.6,61.75
1806,7/12/2023 6:00,6.5,36.075,56.75
1807,7/12/2023 7:00,7.0,37.675,52.75
1808,7/12/2023 8:00,7.0,38.525,49.5
1809,7/12/2023 9:00,7.5,38.975,48.25
1810,7/12/2023 10:00,7.5,39.425,48.25
1811,7/12/2023 11:00,7.25,38.125,50.25
1812,7/12/2023 12:00,8.25,35.05,58.0
1813,7/12/2023 13:00,12.5,33.625,60.5
1814,7/12/2023 14:00,10.0,32.475,62.5
1815,7/12/2023 15:00,8.0,31.675,65.0
1816,7/12/2023 16:00,8.25,30.925,67.0
1817,7/12/2023 17:00,8.25,30.275,69.0
1818,7/12/2023 18:00,8.75,29.7,71.75
1819,7/12/2023 19:00,8.0,29.375,73.5
1820,7/12/2023 20:00,8.0,29.3,74.0
1821,7/12/2023 21:00,7.5,29.3,74.75
1822,7/12/2023 22:00,8.25,29.15,75.75
1823,7/12/2023 23:00,9.75,29.0,76.0
1824,7/13/2023 0:00,9.0,29.025,76.0
1825,7/13/2023 1:00,8.0,29.575,75.0
1826,7/13/2023 2:00,7.75,30.8,71.25
1827,7/13/2023 3:00,9.75,32.375,66.0
1828,7/13/2023 4:00,6.25,34.075,60.75
1829,7/13/2023 5:00,6.0,35.8,55.5
1830,7/13/2023 6:00,5.5,37.6,50.75
1831,7/13/2023 7:00,5.25,38.925,47.75
1832,7/13/2023 8:00,5.0,39.675,46.0
1833,7/13/2023 9:00,4.75,39.975,45.5
1834,7/13/2023 10:00,4.0,41.825,42.0
1835,7/13/2023 11:00,4.0,41.475,41.75
1836,7/13/2023 12:00,5.0,36.66666667,50.0
1837,7/13/2023 13:00,7.333333333,35.56666667,53.33333333
1838,7/13/2023 14:00,5.333333333,34.0,58.0
1839,7/13/2023 15:00,6.5,33.35,60.75
1840,7/13/2023 16:00,,,
1841,7/13/2023 17:00,,,
1842,7/13/2023 18:00,5.0,31.26666667,67.66666667
1843,7/13/2023 19:00,,,
1844,7/13/2023 20:00,,,
1845,7/13/2023 21:00,4.0,31.65,66.25
1846,7/13/2023 22:00,4.0,31.525,67.0
1847,7/13/2023 23:00,4.75,31.325,67.5
1848,7/14/2023 0:00,4.5,31.25,68.0
1849,7/14/2023 1:00,8.5,32.075,66.25
1850,7/14/2023 2:00,4.25,33.35,62.5
1851,7/14/2023 3:00,4.25,35.025,57.75
1852,7/14/2023 4:00,5.25,36.8,53.5
1853,7/14/2023 5:00,4.0,38.65,48.75
1854,7/14/2023 6:00,4.0,39.95,45.25
1855,7/14/2023 7:00,4.25,41.3,42.5
1856,7/14/2023 8:00,4.0,40.9,42.0
1857,7/14/2023 9:00,4.0,40.675,47.75
1858,7/14/2023 10:00,4.25,42.225,48.25
1859,7/14/2023 11:00,5.0,41.225,48.75
1860,7/14/2023 12:00,8.0,36.5,57.5
1861,7/14/2023 13:00,11.25,34.6,64.75
1862,7/14/2023 14:00,10.75,33.525,60.5
1863,7/14/2023 15:00,11.75,32.25,63.0
1864,7/14/2023 16:00,11.5,31.6,65.0
1865,7/14/2023 17:00,6.75,30.775,66.75
1866,7/14/2023 18:00,5.25,30.175,68.5
1867,7/14/2023 19:00,4.5,29.825,70.5
1868,7/14/2023 20:00,5.0,29.625,71.75
1869,7/14/2023 21:00,5.0,29.5,72.5
1870,7/14/2023 22:00,4.75,29.275,73.5
1871,7/14/2023 23:00,5.5,29.175,74.5
1872,7/15/2023 0:00,6.0,29.13333333,74.66666667
1873,7/15/2023 1:00,5.5,29.65,73.75
1874,7/15/2023 2:00,6.5,31.125,69.25
1875,7/15/2023 3:00,5.0,33.0,63.0
1876,7/15/2023 4:00,5.25,34.7,58.0
1877,7/15/2023 5:00,6.25,36.4,53.5
1878,7/15/2023 6:00,4.0,38.05,49.25
1879,7/15/2023 7:00,4.5,38.925,50.25
1880,7/15/2023 8:00,5.0,37.9,55.0
1881,7/15/2023 9:00,5.25,38.85,53.75
1882,7/15/2023 10:00,5.5,40.625,50.25
1883,7/15/2023 11:00,6.5,36.775,59.5
1884,7/15/2023 12:00,7.0,35.5,63.0
1885,7/15/2023 13:00,10.0,33.9,66.25
1886,7/15/2023 14:00,8.0,33.025,69.0
1887,7/15/2023 15:00,9.75,32.65,72.0
1888,7/15/2023 16:00,8.0,31.55,71.0
1889,7/15/2023 17:00,7.25,30.75,69.5
1890,7/15/2023 18:00,7.0,30.125,71.25
1891,7/15/2023 19:00,6.25,29.675,72.75
1892,7/15/2023 20:00,6.0,29.525,72.5
1893,7/15/2023 21:00,6.75,29.275,73.25
1894,7/15/2023 22:00,6.25,29.125,74.0
1895,7/15/2023 23:00,5.75,29.05,74.0
1896,7/16/2023 0:00,5.0,29.25,73.75
1897,7/16/2023 1:00,6.0,29.925,72.0
1898,7/16/2023 2:00,5.0,31.025,69.0
1899,7/16/2023 3:00,6.0,32.7,65.25
1900,7/16/2023 4:00,25.75,34.525,60.5
1901,7/16/2023 5:00,6.75,36.2,56.25
1902,7/16/2023 6:00,6.25,37.875,52.5
1903,7/16/2023 7:00,6.0,39.65,50.0
1904,7/16/2023 8:00,8.0,38.06666667,59.33333333
1905,7/16/2023 9:00,7.5,31.925,72.0
1906,7/16/2023 10:00,9.75,30.55,75.0
1907,7/16/2023 11:00,15.0,31.5,74.0
1908,7/16/2023 12:00,9.75,31.8,74.0
1909,7/16/2023 13:00,11.0,31.325,72.5
1910,7/16/2023 14:00,16.0,31.15,73.25
1911,7/16/2023 15:00,10.5,30.575,75.0
1912,7/16/2023 16:00,9.5,30.075,74.5
1913,7/16/2023 17:00,9.0,29.725,74.25
1914,7/16/2023 18:00,9.0,29.2,76.0
1915,7/16/2023 19:00,7.75,29.15,76.25
1916,7/16/2023 20:00,6.75,28.9,77.5
1917,7/16/2023 21:00,6.25,28.725,78.0
1918,7/16/2023 22:00,6.0,28.7,79.0
1919,7/16/2023 23:00,7.25,28.7,78.75
1920,7/17/2023 0:00,7.75,28.725,78.75
1921,7/17/2023 1:00,7.25,29.4,77.0
1922,7/17/2023 2:00,8.75,30.725,73.5
1923,7/17/2023 3:00,8.5,32.325,68.25
1924,7/17/2023 4:00,8.333333333,33.9,63.66666667
1925,7/17/2023 5:00,9.75,35.625,59.25
1926,7/17/2023 6:00,9.666666667,37.6,54.33333333
1927,7/17/2023 7:00,9.5,40.55,46.75
1928,7/17/2023 8:00,10.75,41.725,43.75
1929,7/17/2023 9:00,10.25,42.325,43.0
1930,7/17/2023 10:00,9.25,42.85,41.75
1931,7/17/2023 11:00,8.25,41.175,43.0
1932,7/17/2023 12:00,7.75,38.1,48.0
1933,7/17/2023 13:00,12.5,36.975,49.25
1934,7/17/2023 14:00,12.0,35.85,53.25
1935,7/17/2023 15:00,10.25,34.45,58.5
1936,7/17/2023 16:00,8.0,33.375,61.75
1937,7/17/2023 17:00,7.5,32.575,64.75
1938,7/17/2023 18:00,7.0,32.25,65.75
1939,7/17/2023 19:00,7.0,32.05,66.75
1940,7/17/2023 20:00,7.0,31.925,67.0
1941,7/17/2023 21:00,7.0,31.725,68.0
1942,7/17/2023 22:00,7.0,31.6,68.0
1943,7/17/2023 23:00,7.25,31.475,68.5
1944,7/18/2023 0:00,9.0,31.35,69.0
1945,7/18/2023 1:00,7.5,31.875,67.75
1946,7/18/2023 2:00,7.0,33.125,64.25
1947,7/18/2023 3:00,7.25,34.75,59.0
1948,7/18/2023 4:00,7.75,36.325,53.25
1949,7/18/2023 5:00,6.25,38.0,48.5
1950,7/18/2023 6:00,5.5,37.35,47.75
1951,7/18/2023 7:00,5.0,37.775,46.0
1952,7/18/2023 8:00,5.5,38.75,43.75
1953,7/18/2023 9:00,5.0,38.7,43.5
1954,7/18/2023 10:00,4.5,38.675,43.75
1955,7/18/2023 11:00,5.25,36.85,48.0
1956,7/18/2023 12:00,6.5,34.7,54.25
1957,7/18/2023 13:00,6.75,33.125,58.75
1958,7/18/2023 14:00,8.0,31.95,64.0
1959,7/18/2023 15:00,6.5,31.075,67.5
1960,7/18/2023 16:00,6.25,30.65,69.5
1961,7/18/2023 17:00,6.0,30.3,70.5
1962,7/18/2023 18:00,6.0,30.06666667,71.66666667
1963,7/18/2023 19:00,6.0,29.7,72.75
1964,7/18/2023 20:00,6.5,29.375,74.0
1965,7/18/2023 21:00,7.0,29.125,75.0
1966,7/18/2023 22:00,6.5,29.0,75.25
1967,7/18/2023 23:00,6.5,29.1,75.0
1968,7/19/2023 0:00,7.0,29.26666667,74.0
1969,7/19/2023 1:00,8.666666667,29.86666667,72.66666667
1970,7/19/2023 2:00,7.25,31.15,68.0
1971,7/19/2023 3:00,5.75,32.675,62.25
1972,7/19/2023 4:00,5.0,34.3,54.5
1973,7/19/2023 5:00,4.75,35.75,50.0
1974,7/19/2023 6:00,4.0,36.95,48.0
1975,7/19/2023 7:00,4.0,37.775,45.5
1976,7/19/2023 8:00,4.5,38.5,45.0
1977,7/19/2023 9:00,4.5,37.925,45.5
1978,7/19/2023 10:00,4.25,38.3,46.0
1979,7/19/2023 11:00,5.25,37.0,48.5
1980,7/19/2023 12:00,6.5,34.025,56.0
1981,7/19/2023 13:00,6.0,32.75,61.0
1982,7/19/2023 14:00,5.25,31.825,64.25
1983,7/19/2023 15:00,5.0,31.1,67.0
1984,7/19/2023 16:00,5.0,30.65,69.5
1985,7/19/2023 17:00,5.0,30.35,70.75
1986,7/19/2023 18:00,5.25,30.175,71.75
1987,7/19/2023 19:00,5.0,29.95,72.0
1988,7/19/2023 20:00,5.0,29.725,71.25
1989,7/19/2023 21:00,5.75,29.375,72.0
1990,7/19/2023 22:00,5.75,29.075,73.25
1991,7/19/2023 23:00,5.75,28.975,74.0
1992,7/20/2023 0:00,5.75,29.175,74.75
1993,7/20/2023 1:00,6.0,29.975,72.5
1994,7/20/2023 2:00,5.0,31.35,67.75
1995,7/20/2023 3:00,7.5,33.05,61.25
1996,7/20/2023 4:00,4.75,35.0,54.5
1997,7/20/2023 5:00,6.75,36.425,50.75
1998,7/20/2023 6:00,4.75,37.125,47.75
1999,7/20/2023 7:00,,,
2000,7/20/2023 8:00,5.0,39.225,43.5
2001,7/20/2023 9:00,4.5,38.35,46.0
2002,7/20/2023 10:00,5.0,39.0,45.0
2003,7/20/2023 11:00,5.666666667,37.03333333,48.33333333
2004,7/20/2023 12:00,7.333333333,35.26666667,51.0
2005,7/20/2023 13:00,7.25,33.5,58.75
2006,7/20/2023 14:00,7.25,32.35,62.75
2007,7/20/2023 15:00,7.75,31.5,64.75
2008,7/20/2023 16:00,7.75,30.725,68.25
2009,7/20/2023 17:00,6.5,30.275,70.75
2010,7/20/2023 18:00,6.75,29.95,72.25
2011,7/20/2023 19:00,7.0,29.575,73.75
2012,7/20/2023 20:00,7.75,29.375,74.5
2013,7/20/2023 21:00,8.0,29.175,75.75
2014,7/20/2023 22:00,8.0,28.925,77.0
2015,7/20/2023 23:00,9.0,28.725,77.75
2016,7/21/2023 0:00,9.5,28.65,78.25
2017,7/21/2023 1:00,12.0,29.575,76.5
2018,7/21/2023 2:00,10.5,31.15,71.0
2019,7/21/2023 3:00,17.5,32.575,65.0
2020,7/21/2023 4:00,31.25,34.25,60.0
2021,7/21/2023 5:00,13.0,36.025,54.25
2022,7/21/2023 6:00,8.25,37.75,48.5
2023,7/21/2023 7:00,8.5,38.95,43.75
2024,7/21/2023 8:00,7.75,39.725,41.75
2025,7/21/2023 9:00,17.25,38.975,42.5
2026,7/21/2023 10:00,10.75,39.675,41.25
2027,7/21/2023 11:00,11.0,38.8,42.0
2028,7/21/2023 12:00,10.5,35.575,48.5
2029,7/21/2023 13:00,14.25,34.275,52.0
2030,7/21/2023 14:00,12.25,32.9,59.5
2031,7/21/2023 15:00,10.75,31.75,65.25
2032,7/21/2023 16:00,10.0,31.025,67.5
2033,7/21/2023 17:00,10.0,30.6,69.25
2034,7/21/2023 18:00,11.0,30.275,70.5
2035,7/21/2023 19:00,13.25,29.85,72.25
2036,7/21/2023 20:00,10.75,29.525,73.25
2037,7/21/2023 21:00,11.75,29.425,73.5
2038,7/21/2023 22:00,11.5,29.25,74.0
2039,7/21/2023 23:00,11.25,29.0,74.75
2040,7/22/2023 0:00,10.33333333,28.96666667,75.33333333
2041,7/22/2023 1:00,9.0,29.4,74.5
2042,7/22/2023 2:00,12.75,30.325,71.75
2043,7/22/2023 3:00,8.0,32.05,65.5
2044,7/22/2023 4:00,7.75,33.875,58.75
2045,7/22/2023 5:00,6.75,35.475,52.5
2046,7/22/2023 6:00,6.25,36.875,48.0
2047,7/22/2023 7:00,6.5,38.65,44.0
2048,7/22/2023 8:00,6.75,39.25,42.25
2049,7/22/2023 9:00,6.75,39.45,42.5
2050,7/22/2023 10:00,6.25,40.225,40.25
2051,7/22/2023 11:00,6.75,37.95,44.25
2052,7/22/2023 12:00,8.5,35.875,48.0
2053,7/22/2023 13:00,11.5,34.4,53.25
2054,7/22/2023 14:00,8.25,32.9,60.5
2055,7/22/2023 15:00,8.75,31.65,65.5
2056,7/22/2023 16:00,6.75,30.975,68.25
2057,7/22/2023 17:00,6.5,30.525,69.75
2058,7/22/2023 18:00,7.0,30.275,70.75
2059,7/22/2023 19:00,7.5,29.975,72.5
2060,7/22/2023 20:00,8.0,29.7,73.75
2061,7/22/2023 21:00,8.25,29.5,74.75
2062,7/22/2023 22:00,8.75,29.3,76.0
2063,7/22/2023 23:00,9.0,29.15,76.75
2064,7/23/2023 0:00,8.75,29.0,77.75
2065,7/23/2023 1:00,8.0,29.525,76.25
2066,7/23/2023 2:00,9.0,31.05,71.25
2067,7/23/2023 3:00,6.25,32.725,64.5
2068,7/23/2023 4:00,5.75,34.525,57.75
2069,7/23/2023 5:00,5.0,35.75,54.25
2070,7/23/2023 6:00,5.0,35.875,53.25
2071,7/23/2023 7:00,5.75,36.325,52.25
2072,7/23/2023 8:00,5.5,37.025,50.0
2073,7/23/2023 9:00,5.5,37.0,50.5
2074,7/23/2023 10:00,5.5,36.75,49.75
2075,7/23/2023 11:00,6.5,35.75,53.0
2076,7/23/2023 12:00,6.5,34.25,56.5
2077,7/23/2023 13:00,8.0,33.125,59.5
2078,7/23/2023 14:00,10.5,32.25,63.5
2079,7/23/2023 15:00,7.25,31.6,66.75
2080,7/23/2023 16:00,6.0,31.2,68.5
2081,7/23/2023 17:00,6.0,30.9,69.5
2082,7/23/2023 18:00,6.0,30.575,69.75
2083,7/23/2023 19:00,6.5,30.35,70.0
2084,7/23/2023 20:00,6.5,30.15,70.25
2085,7/23/2023 21:00,6.0,29.925,71.0
2086,7/23/2023 22:00,5.75,29.75,72.0
2087,7/23/2023 23:00,6.5,29.325,76.75
2088,7/24/2023 0:00,5.25,29.25,75.5
2089,7/24/2023 1:00,5.0,29.5,75.5
2090,7/24/2023 2:00,8.5,29.525,75.25
2091,7/24/2023 3:00,9.0,30.175,73.5
2092,7/24/2023 4:00,6.0,31.225,69.5
2093,7/24/2023 5:00,5.25,32.575,64.75
2094,7/24/2023 6:00,7.5,34.275,56.75
2095,7/24/2023 7:00,5.25,34.475,56.0
2096,7/24/2023 8:00,4.0,34.7,56.0
2097,7/24/2023 9:00,4.0,34.025,58.0
2098,7/24/2023 10:00,4.75,33.675,59.75
2099,7/24/2023 11:00,6.75,33.575,61.5
2100,7/24/2023 12:00,5.25,32.5,64.0
2101,7/24/2023 13:00,5.0,31.75,66.0
2102,7/24/2023 14:00,4.25,31.375,66.75
2103,7/24/2023 15:00,4.0,30.9,69.25
2104,7/24/2023 16:00,3.75,30.575,71.0
2105,7/24/2023 17:00,4.0,30.375,72.25
2106,7/24/2023 18:00,3.5,30.125,73.0
2107,7/24/2023 19:00,3.75,29.9,73.25
2108,7/24/2023 20:00,4.0,29.675,74.0
2109,7/24/2023 21:00,4.0,29.525,74.75
2110,7/24/2023 22:00,4.0,29.6,75.0
2111,7/24/2023 23:00,4.0,29.525,75.75
2112,7/25/2023 0:00,4.0,29.5,76.0
2113,7/25/2023 1:00,7.0,29.9,75.0
2114,7/25/2023 2:00,12.33333333,31.26666667,70.66666667
2115,7/25/2023 3:00,4.0,32.475,66.0
2116,7/25/2023 4:00,3.25,34.375,58.25
2117,7/25/2023 5:00,3.333333333,36.16666667,52.66666667
2118,7/25/2023 6:00,3.25,36.875,50.0
2119,7/25/2023 7:00,3.25,37.8,47.5
2120,7/25/2023 8:00,3.0,38.425,45.25
2121,7/25/2023 9:00,3.25,37.65,48.25
2122,7/25/2023 10:00,3.75,36.5,51.25
2123,7/25/2023 11:00,4.333333333,35.16666667,54.66666667
2124,7/25/2023 12:00,5.75,34.125,58.25
2125,7/25/2023 13:00,5.0,33.25,60.0
2126,7/25/2023 14:00,3.5,32.55,62.0
2127,7/25/2023 15:00,3.25,31.75,65.5
2128,7/25/2023 16:00,4.0,31.075,67.75
2129,7/25/2023 17:00,3.0,30.725,68.75
2130,7/25/2023 18:00,3.0,30.3,70.5
2131,7/25/2023 19:00,3.0,30.2,71.0
2132,7/25/2023 20:00,3.0,29.95,72.5
2133,7/25/2023 21:00,3.0,29.775,73.0
2134,7/25/2023 22:00,4.25,29.55,73.0
2135,7/25/2023 23:00,4.75,29.325,73.0
2136,7/26/2023 0:00,14.0,29.275,73.25
2137,7/26/2023 1:00,11.0,29.6,73.25
2138,7/26/2023 2:00,9.666666667,30.33333333,71.0
2139,7/26/2023 3:00,5.0,31.725,66.25
2140,7/26/2023 4:00,4.5,33.1,62.0
2141,7/26/2023 5:00,4.0,34.55,57.5
2142,7/26/2023 6:00,3.25,35.275,53.25
2143,7/26/2023 7:00,3.75,35.125,54.25
2144,7/26/2023 8:00,4.5,35.275,53.25
2145,7/26/2023 9:00,5.0,36.025,51.0
2146,7/26/2023 10:00,5.0,35.9,50.0
2147,7/26/2023 11:00,3.666666667,35.9,50.33333333
2148,7/26/2023 12:00,4.75,34.5,53.0
2149,7/26/2023 13:00,9.25,33.475,56.5
2150,7/26/2023 14:00,6.25,32.35,60.5
2151,7/26/2023 15:00,5.25,31.325,64.0
2152,7/26/2023 16:00,4.5,30.675,66.0
2153,7/26/2023 17:00,4.0,30.375,68.0
2154,7/26/2023 18:00,3.5,30.125,69.75
2155,7/26/2023 19:00,3.0,29.925,70.5
2156,7/26/2023 20:00,3.0,29.775,71.0
2157,7/26/2023 21:00,3.0,29.7,71.0
2158,7/26/2023 22:00,3.5,29.7,71.5
2159,7/26/2023 23:00,3.0,29.575,72.25
2160,7/27/2023 0:00,3.0,29.475,73.25
2161,7/27/2023 1:00,4.25,29.725,73.0
